hotel_id,user_id,rating,review_text,user_city,user_city_encoded
Mountain Lodge At Telluride - A Noble House Resort,A Traveler,5.0,We caught the best weather and best fall foliage imaginable. PTL,Orchard Park,1219
Mountain Lodge At Telluride - A Noble House Resort,W2FC,5.0,While traveling West we stopped for a few days in Telluride and stayed at the Mountain Lodge. From the minute we walked in we were treated like royalty. They met us at the building we were staying in and the young man who helped us was incredible. He unloaded our bags (and trust me we had enough for a week)... More,Brookfield,207
Mountain Lodge At Telluride - A Noble House Resort,likesunsets,3.0,"When we arrived around 8:00 pm, there was a note to call for someone to check us in (off season hours). We called and waited 10 minutes for someone to come. When we made the reservation on the phone, the person told us about how wonderful the free gondola is that goes into town, but when we arrived we found... More",NC,1084
Mountain Lodge At Telluride - A Noble House Resort,Erin,5.0,"This place was just what we hoped for. Telluride was pretty amazing too! Staff was friendly, accommodations were great to recharge. We will be back! Food was great too!",NC,1084
Mountain Lodge At Telluride - A Noble House Resort,ChrisRuns123,5.0,"We had a wonderful stay at Mountain Lodge this year. From the spectacular views, to the well-appointed and impeccably clean rooms, to the gracious staff, our trip was one we will remember fondly for a long time. Due to a family emergency we were forced to change the dates of our stay at the last minute during what was a... More",Fort Worth,554
Mountain Lodge At Telluride - A Noble House Resort,petereddrum,5.0,"Our stay at the Mountain Lodge was excellent. Staff was engaging and consistently asking how they could help. Accommodations where comfortable and clean. The Mountain Lodge had everything we needed (the View, the exercise facilities, and quick access to gondola and to ski slopes.",Chantilly,287
Mountain Lodge At Telluride - A Noble House Resort,Andrea L,5.0,They were so kind to refund our trip. My husband and two sons had booked a trip her for the Holliday break. My son broke his hip in a varsity hockey game. We were technically outside the return policy. When we called the hotel they allowed us to move the trip till March. My husband broke his foot skiing last... More,Chantilly,287
Mountain Lodge At Telluride - A Noble House Resort,Laura F,5.0,"Had a blast here. The staff are the friendliest and most accommodating people you will meet. No matter what time of day, they are cheerful and will always go out of their way to help you with whatever you need. The front desk manager, Mackenzie was especially helpful in suggesting hikes and travel routes for our trip. I recommend this... More",Chantilly,287
Mountain Lodge At Telluride - A Noble House Resort,clintbco,3.0,It was ok nothing special. parking is awful. because we were still in our room at 9:30 Sunday morning they didn't clean our room claiming they were too busy to come back. We paid 20 a day for valet parking and everyone else parked in front of the building and didn't have to pay.,Colorado Springs,348
Mountain Lodge At Telluride - A Noble House Resort,Linzm3,3.0,"From the staff at the reception desk, to the shuttle drivers, every staff member that I encountered was friendly. The actual room disappointed me. The ceiling was bubbling with large pieces of paint hanging down. There was hair in the bathtub upon arrival. There were huge dents in the wall. Not what I expected. The shuttle was prompt. I never... More",Colorado Springs,348
Mountain Lodge At Telluride - A Noble House Resort,grettykaye,4.0,Stayed here on 8/14/15 with three friends. Stayed in a two bedroom unit. The Good: The property was beautiful - we loved the views from our balcony! The room was clean and well furnished. The front desk / bell staff was friendly and helpful. The price was about right for the area. Very good breakfast on the patio of The... More,Fort Collins,539
Mountain Lodge At Telluride - A Noble House Resort,jewelofcolorado,4.0,log cabin style accommodations in the heart of Mountain Village. Very clean and comfortable with friendly and helpful staff. I've stayed a few times and will choose this again because I really like it.,Montrose,1053
Mountain Lodge At Telluride - A Noble House Resort,A_TX_Traveler2013,4.0,"This place is really nice. The location, the accommodations, the view, the suite layout, kitchenette, TVs, etc. A few gripes: 1) No good temperature control. There was a 'thermostat' on a column between the kitchen and the living area. But it didn't seem to control anything. We had our own stand alone thermometer/humidity meter sitting on top of the coffee... More",Austin,77
Mountain Lodge At Telluride - A Noble House Resort,Time2GoGoGo,3.0,"A short uphill walk to the gondola with expansive views of the ski mountain are what we liked about this property. We could hear the creek from our open windows. The main lodge is built in the parkitecture style of US National Parks, which makes for pretty photos.",Memphis,997
Mountain Lodge At Telluride - A Noble House Resort,A Traveler,4.0,great place in mountain village. all amenities were solid except for steam room (wasn't working properly)..food at the bar was a huge bonus (great burger and salad) outdoor pool was great after imogene run.,Memphis,997
Mountain Lodge At Telluride - A Noble House Resort,_jcoffen,5.0,"Telluride is an incredible town, but staying on the mountain with the ski in and ski out accessibility is key to maximizing our ski time. The pool/jacuzzi/lodge is nice to have after a long day of skiing and the ability to sled after ski hours made this spring break trip all too fun.",Phoenix,1283
Mountain Lodge At Telluride - A Noble House Resort,Jim C,5.0,"Mountain Lodge has terrific atmosphere in the restaurant and bar. The staff was extremely courteous and welcoming, especially Lisa our waitress who knew all our names by the time we left. The gourmet burger for 5 is an incredible bargain and drinks were fairly priced. Our large group had a great time celebrating our day on the slopes and we... More",Ridgway,1401
Mountain Lodge At Telluride - A Noble House Resort,rachelleparker69,5.0,The room was great with everything we needed. View from the room was wonderful. the View Bar and Grill was great. Great food and great service. Had a wonderful and professional experience with our server Taylor. Valet service and help with our few bags was great with bellman Stephen. He was so helpful and full of suggestions of what to... More,Queen Creek,1362
Mountain Lodge At Telluride - A Noble House Resort,A Traveler,5.0,"I love Mountain Lodge. We stayed in a standard room which is small and basic but good if you plan to eat your meals out and just a couple. The restaurant at the Lodge was delicious and the service was great. We have stayed before in the units with kitchens and fireplaces when we had more people with us. Those rooms are a great value if you want to bring your own food, have a balcony and fireplace, kitchen and living room to hang out in at night.",Queen Creek,1362
